0,-2.9188359688639607
1,-0.8003736094995326
2,-2.8895147496010587
3,-2.181850387476908
4,0.29053578959145687
5,-1.6145774999495939
6,-0.09855877848054906
7,-1.2786016545471452
8,1.260204281760921
9,-2.659450534288804
10,-0.5142987550449196
11,2.7435421893689584
12,-2.8931475652018097
13,1.6962691662416085
14,1.8579983829452074
15,-1.71133259858279
16,-1.4946183446770318
17,0.07235390977325884
18,0.0820221307426523
19,-0.8513215529965033
20,-1.396395620131396
21,1.0020244310641089
22,2.078046577296008
23,-3.5551962359374856
24,3.5823015536475036
25,-1.560072908622491
26,-0.2961168752267218
27,-2.3258746776744954
28,-1.5610381039167325
29,-0.18946434600857875
30,0.23958784609448625
31,-1.3855274047679327
32,0.7038813668519628
33,-2.094577635549629
34,-2.280073112022544
35,-2.7927596509678625
36,1.5404755414421973
37,1.7835419181688876
38,-2.094577635549629
39,-0.04524859206324083
40,1.9241192670291998
41,0.049335727397369356
42,0.0759923148582844
43,-0.527115042195879
44,1.23742089848486
45,1.7859419069570275
46,-3.328581562942257
47,-2.5309413951860247
48,-2.094577635549629
49,2.9713922901565497
50,-1.7454866278405126
51,-1.170710709032116
52,-1.7891230038041521
53,0.2505322292285679
54,0.6116970361794927
55,0.42507773308312613
56,-0.5579351310085592
57,0.5656606714277133
58,1.1289962787142938
59,0.16325947730128854
60,-1.920032131695071
61,0.3547903591428463
62,0.6747516113368122
63,3.0150286661201893
64,0.5002061074822539
65,0.9774689572356254
66,-1.083437957104837
67,0.16325947730128854
68,-1.2097819065193045
69,-1.8003718515782174
70,-0.6452078829358388
71,0.03235034941037007
72,0.8347904947428817
73,-0.23132863141979532
74,0.29053578959145687
75,2.5689966855144
76,0.8274789272095506
77,-2.094577635549629
78,0.4308142632960612
79,-2.2691231394041873
80,0.7475177428156026
81,-2.4436686432587456
82,2.296228457114206
83,-1.3222380305107848
84,-2.138214011513269
85,0.9777678323913337
86,-2.225486763440548
87,-2.3297448933548264
88,-0.5816196335229817
89,-1.138024305686833
90,2.9713922901565497
91,0.40325954510130635
92,0.9980871508233751
93,-1.7334184180829793
94,1.206899684827888
95,0.34747879160951545
96,1.21440271610897
97,2.3259303087877097
98,2.6453194648233227
99,-2.225486763440548
100,0.8784268707065213
101,-1.9636685076587106
102,-1.607074468668512
103,-2.05094125958599
104,-2.4000322672951064
105,-0.39433959977235755
106,-2.8800324028951416
107,-2.05094125958599
108,-1.7346184124770494
109,-0.9088924532502787
110,0.6166086149246839
111,-3.1188324763010895
112,-0.6646645040323342
113,2.6768876310294294
114,-1.1131398087783406
115,-0.9961652051775578
116,-0.33975325119036137
117,-3.465523495222066
118,-1.9636685076587106
119,-1.4531471584017037
120,3.538665177683864
121,-3.643668982258834
122,0.049335727397369356
123,-3.04977792917342
124,-2.05094125958599
125,2.8514331348839876
